GEOID,NAME,label,top1,top2,top3,pop,pct_asn,pct_tot,metro
13013180402,"Census Tract 1804.02, Barrow County, Georgia",Hmong,118,76%,2%,118,0.76,0.02,1
13067031505,"Census Tract 315.05, Cobb County, Georgia",Vietnamese,118,100%,2%,118,1,0.02,1
13089021808,"Census Tract 218.08, DeKalb County, Georgia",Vietnamese,118,25%,2%,118,0.25,0.02,1
06037121102,"Census Tract 1211.02, Los Angeles County, California",Filipino,117,83%,5%,117,0.83,0.05,11
06037132101,"Census Tract 1321.01, Los Angeles County, California",Filipino,117,27%,2%,117,0.27,0.02,11
06037216700,"Census Tract 2167, Los Angeles County, California",Filipino,117,38%,3%,117,0.38,0.03,11
06037219500,"Census Tract 2195, Los Angeles County, California",Japanese,117,46%,7%,117,0.46,0.07,11
06059042338,"Census Tract 423.38, Orange County, California",Chinese,117,38%,2%,117,0.38,0.02,11
06059062630,"Census Tract 626.30, Orange County, California",Asian Indian,117,24%,6%,117,0.24,0.06,11
06069000200,"Census Tract 2, San Benito County, California",Asian Indian,117,46%,2%,117,0.46,0.02,22
06071000817,"Census Tract 8.17, San Bernardino County, California",Chinese,117,28%,3%,117,0.28,0.03,17
06071009400,"Census Tract 94, San Bernardino County, California",Laotian,117,59%,3%,117,0.59,0.03,17
06071009710,"Census Tract 97.10, San Bernardino County, California",Laotian,117,43%,2%,117,0.43,0.02,17
06073016302,"Census Tract 163.02, San Diego County, California",Vietnamese,117,41%,2%,117,0.41,0.02,20
06073020016,"Census Tract 200.16, San Diego County, California",Filipino,117,28%,1%,117,0.28,0.01,20
42101003300,"Census Tract 33, Philadelphia County, Pennsylvania",Chinese,117,39%,2%,117,0.39,0.02,14
34005703104,"Census Tract 7031.04, Burlington County, New Jersey",Asian Indian,117,77%,2%,117,0.77,0.02,14
34023007806,"Census Tract 78.06, Middlesex County, New Jersey",Asian Indian,117,62%,3%,117,0.62,0.03,13
34025806504,"Census Tract 8065.04, Monmouth County, New Jersey",Asian Indian,117,57%,4%,117,0.57,0.04,13
34025810501,"Census Tract 8105.01, Monmouth County, New Jersey",Filipino,117,55%,3%,117,0.55,0.03,13
34031246300,"Census Tract 2463, Passaic County, New Jersey",Chinese,117,39%,2%,117,0.39,0.02,13
34035051900,"Census Tract 519, Somerset County, New Jersey",Filipino,117,35%,3%,117,0.35,0.03,13
34037373600,"Census Tract 3736, Sussex County, New Jersey",Filipino,117,95%,4%,117,0.95,0.04,13
34039035300,"Census Tract 353, Union County, New Jersey",Filipino,117,79%,2%,117,0.79,0.02,13
10003013200,"Census Tract 132, New Castle County, Delaware",Asian Indian,117,59%,4%,117,0.59,0.04,14
10003013505,"Census Tract 135.05, New Castle County, Delaware",Asian Indian,117,43%,4%,117,0.43,0.04,14
24033800504,"Census Tract 8005.04, Prince George's County, Maryland",Filipino,117,35%,2%,117,0.35,0.02,26
51153901005,"Census Tract 9010.05, Prince William County, Virginia",Asian Indian,117,29%,2%,117,0.29,0.02,26
51187020400,"Census Tract 204, Warren County, Virginia",Filipino,117,100%,2%,117,1,0.02,26
17031816200,"Census Tract 8162, Cook County, Illinois",Filipino,117,83%,3%,117,0.83,0.03,6
17037000400,"Census Tract 4, DeKalb County, Illinois",Asian Indian,117,46%,1%,117,0.46,0.01,6
25017352900,"Census Tract 3529, Middlesex County, Massachusetts",Chinese,117,49%,4%,117,0.49,0.04,2
25017360100,"Census Tract 3601, Middlesex County, Massachusetts",Korean,117,61%,6%,117,0.61,0.06,2
25023511600,"Census Tract 5116, Plymouth County, Massachusetts",Asian Indian,117,67%,2%,117,0.67,0.02,2
26125167900,"Census Tract 1679, Oakland County, Michigan",Asian Indian,117,73%,4%,117,0.73,0.04,5
26125194200,"Census Tract 1942, Oakland County, Michigan",Asian Indian,117,81%,6%,117,0.81,0.06,5
26163551400,"Census Tract 5514, Wayne County, Michigan",Asian Indian,117,58%,3%,117,0.58,0.03,5
26163566500,"Census Tract 5665, Wayne County, Michigan",Korean,117,99%,5%,117,0.99,0.05,5
27003051206,"Census Tract 512.06, Anoka County, Minnesota",Hmong,117,66%,5%,117,0.66,0.05,12
27053026104,"Census Tract 261.04, Hennepin County, Minnesota",Asian Indian,117,55%,3%,117,0.55,0.03,12
36005040501,"Census Tract 405.01, Bronx County, New York",Asian Indian,117,44%,3%,117,0.44,0.03,13
36005040702,"Census Tract 407.02, Bronx County, New York",Korean,117,39%,2%,117,0.39,0.02,13
36047003300,"Census Tract 33, Kings County, New York",Asian Indian,117,46%,3%,117,0.46,0.03,13
36047065000,"Census Tract 650, Kings County, New York",Pakistani,117,56%,7%,117,0.56,0.07,13
36103145805,"Census Tract 1458.05, Suffolk County, New York",Asian Indian,117,60%,2%,117,0.6,0.02,13
36103158606,"Census Tract 1586.06, Suffolk County, New York",Bangladeshi,117,52%,2%,117,0.52,0.02,13
53033032315,"Census Tract 323.15, King County, Washington",Asian Indian,117,38%,2%,117,0.38,0.02,23
53053073125,"Census Tract 731.25, Pierce County, Washington",Filipino,117,22%,1%,117,0.22,0.01,23
53061041000,"Census Tract 410, Snohomish County, Washington",Filipino,117,40%,2%,117,0.4,0.02,23
48121021100,"Census Tract 211, Denton County, Texas",Korean,117,28%,4%,117,0.28,0.04,4
48139060210,"Census Tract 602.10, Ellis County, Texas",Vietnamese,117,98%,8%,117,0.98,0.08,4
48201241400,"Census Tract 2414, Harris County, Texas",Vietnamese,117,36%,1%,117,0.36,0.01,8
48439110701,"Census Tract 1107.01, Tarrant County, Texas",Filipino,117,47%,2%,117,0.47,0.02,4
04013082017,"Census Tract 820.17, Maricopa County, Arizona",Filipino,117,81%,2%,117,0.81,0.02,15
04013103612,"Census Tract 1036.12, Maricopa County, Arizona",Filipino,117,59%,2%,117,0.59,0.02,15
04013422506,"Census Tract 4225.06, Maricopa County, Arizona",Chinese,117,54%,2%,117,0.54,0.02,15
04021000201,"Census Tract 2.01, Pinal County, Arizona",Filipino,117,82%,2%,117,0.82,0.02,15
15003009801,"Census Tract 98.01, Honolulu County, Hawaii",Filipino,117,43%,5%,117,0.43,0.05,25
15003940001,"Census Tract 9400.01, Honolulu County, Hawaii",Filipino,117,48%,3%,117,0.48,0.03,25
05143011101,"Census Tract 111.01, Washington County, Arkansas",Chinese,117,87%,2%,117,0.87,0.02,3
49049010214,"Census Tract 102.14, Utah County, Utah",Asian Indian,117,94%,2%,117,0.94,0.02,16
13067030231,"Census Tract 302.31, Cobb County, Georgia",Asian Indian,117,37%,2%,117,0.37,0.02,1
13089021603,"Census Tract 216.03, DeKalb County, Georgia",Asian Indian,117,32%,2%,117,0.32,0.02,1
13097080505,"Census Tract 805.05, Douglas County, Georgia",Asian Indian,117,84%,2%,117,0.84,0.02,1
32003001300,"Census Tract 13, Clark County, Nevada",Filipino,117,72%,2%,117,0.72,0.02,10
32003002939,"Census Tract 29.39, Clark County, Nevada",Chinese,117,34%,6%,117,0.34,0.06,10
32003004710,"Census Tract 47.10, Clark County, Nevada",Filipino,117,74%,2%,117,0.74,0.02,10
06001407700,"Census Tract 4077, Alameda County, California",Chinese,116,44%,3%,116,0.44,0.03,21
06037101400,"Census Tract 1014, Los Angeles County, California",Filipino,116,48%,3%,116,0.48,0.03,11
06059075816,"Census Tract 758.16, Orange County, California",Chinese,116,26%,3%,116,0.26,0.03,11
06067009503,"Census Tract 95.03, Sacramento County, California",Vietnamese,116,58%,4%,116,0.58,0.04,18
06071005400,"Census Tract 54, San Bernardino County, California",Cambodian,116,38%,2%,116,0.38,0.02,17
06073013204,"Census Tract 132.04, San Diego County, California",Filipino,116,74%,3%,116,0.74,0.03,20
06077003308,"Census Tract 33.08, San Joaquin County, California",Filipino,116,54%,7%,116,0.54,0.07,24
42017104303,"Census Tract 1043.03, Bucks County, Pennsylvania",Chinese,116,53%,2%,116,0.53,0.02,14
42045408600,"Census Tract 4086, Delaware County, Pennsylvania",Korean,116,64%,3%,116,0.64,0.03,14
42091200906,"Census Tract 2009.06, Montgomery County, Pennsylvania",Korean,116,53%,6%,116,0.53,0.06,14
42091203304,"Census Tract 2033.04, Montgomery County, Pennsylvania",Asian Indian,116,67%,3%,116,0.67,0.03,14
42091206106,"Census Tract 2061.06, Montgomery County, Pennsylvania",Asian Indian,116,53%,2%,116,0.53,0.02,14
34013000100,"Census Tract 1, Essex County, New Jersey",Chinese,116,89%,2%,116,0.89,0.02,13
34035051800,"Census Tract 518, Somerset County, New Jersey",Chinese,116,69%,3%,116,0.69,0.03,13
24031702401,"Census Tract 7024.01, Montgomery County, Maryland",Asian Indian,116,63%,5%,116,0.63,0.05,26
24031704806,"Census Tract 7048.06, Montgomery County, Maryland",Asian Indian,116,33%,4%,116,0.33,0.04,26
11001010600,"Census Tract 106, District of Columbia, District of Columbia",Korean,116,25%,2%,116,0.25,0.02,26
51059421001,"Census Tract 4210.01, Fairfax County, Virginia",Filipino,116,41%,4%,116,0.41,0.04,26
51061930302,"Census Tract 9303.02, Fauquier County, Virginia",Malaysian,116,36%,1%,116,0.36,0.01,26
17031221500,"Census Tract 2215, Cook County, Illinois",Korean,116,59%,4%,116,0.59,0.04,6
17031820502,"Census Tract 8205.02, Cook County, Illinois",Filipino,116,35%,2%,116,0.35,0.02,6
25021416200,"Census Tract 4162, Norfolk County, Massachusetts",Chinese,116,46%,2%,116,0.46,0.02,2
26125128700,"Census Tract 1287, Oakland County, Michigan",Filipino,116,85%,5%,116,0.85,0.05,5
27037060819,"Census Tract 608.19, Dakota County, Minnesota",Asian Indian,116,48%,2%,116,0.48,0.02,12
27163071016,"Census Tract 710.16, Washington County, Minnesota",Asian Indian,116,31%,3%,116,0.31,0.03,12
36047016100,"Census Tract 161, Kings County, New York",Chinese,116,58%,4%,116,0.58,0.04,13
36047052500,"Census Tract 525, Kings County, New York",Chinese,116,81%,3%,116,0.81,0.03,13
36047076800,"Census Tract 768, Kings County, New York",Chinese,116,46%,4%,116,0.46,0.04,13
36047078600,"Census Tract 786, Kings County, New York",Chinese,116,42%,2%,116,0.42,0.02,13
36085003300,"Census Tract 33, Richmond County, New York",Sri Lankan,116,37%,3%,116,0.37,0.03,13
36119007100,"Census Tract 71, Westchester County, New York",Chinese,116,57%,2%,116,0.57,0.02,13
53033031100,"Census Tract 311, King County, Washington",Korean,116,30%,2%,116,0.3,0.02,23
53053071902,"Census Tract 719.02, Pierce County, Washington",Asian Indian,116,36%,2%,116,0.36,0.02,23
48251130303,"Census Tract 1303.03, Johnson County, Texas",Filipino,116,70%,3%,116,0.7,0.03,4
48439113512,"Census Tract 1135.12, Tarrant County, Texas",Korean,116,52%,2%,116,0.52,0.02,4
04013105701,"Census Tract 1057.01, Maricopa County, Arizona",Chinese,116,47%,3%,116,0.47,0.03,15
04013109500,"Census Tract 1095, Maricopa County, Arizona",Vietnamese,116,74%,2%,116,0.74,0.02,15
04013811300,"Census Tract 8113, Maricopa County, Arizona",Asian Indian,116,40%,4%,116,0.4,0.04,15
02170000604,"Census Tract 6.04, Matanuska-Susitna Borough, Alaska",Bangladeshi,116,88%,3%,116,0.88,0.03,7
13067031211,"Census Tract 312.11, Cobb County, Georgia",Asian Indian,116,89%,3%,116,0.89,0.03,1
13067031307,"Census Tract 313.07, Cobb County, Georgia",Vietnamese,116,52%,2%,116,0.52,0.02,1
13097080202,"Census Tract 802.02, Douglas County, Georgia",Vietnamese,116,66%,1%,116,0.66,0.01,1
32003001707,"Census Tract 17.07, Clark County, Nevada",Filipino,116,86%,7%,116,0.86,0.07,10
32003003431,"Census Tract 34.31, Clark County, Nevada",Filipino,116,88%,3%,116,0.88,0.03,10
32003004601,"Census Tract 46.01, Clark County, Nevada",Filipino,116,93%,2%,116,0.93,0.02,10
06001401400,"Census Tract 4014, Alameda County, California",Vietnamese,115,47%,3%,115,0.47,0.03,21
06037101110,"Census Tract 1011.10, Los Angeles County, California",Filipino,115,41%,3%,115,0.41,0.03,11
06037194402,"Census Tract 1944.02, Los Angeles County, California",Chinese,115,24%,3%,115,0.24,0.03,11
06037195902,"Census Tract 1959.02, Los Angeles County, California",Filipino,115,41%,6%,115,0.41,0.06,11
06037209300,"Census Tract 2093, Los Angeles County, California",Korean,115,25%,2%,115,0.25,0.02,11
06037402703,"Census Tract 4027.03, Los Angeles County, California",Filipino,115,36%,2%,115,0.36,0.02,11
06037502301,"Census Tract 5023.01, Los Angeles County, California",Bangladeshi,115,100%,2%,115,1,0.02,11
06037503105,"Census Tract 5031.05, Los Angeles County, California",Filipino,115,32%,3%,115,0.32,0.03,11
06037533804,"Census Tract 5338.04, Los Angeles County, California",Filipino,115,75%,2%,115,0.75,0.02,11
06037555211,"Census Tract 5552.11, Los Angeles County, California",Korean,115,42%,2%,115,0.42,0.02,11
06065031200,"Census Tract 312, Riverside County, California",Chinese,115,49%,2%,115,0.49,0.02,17
06071004301,"Census Tract 43.01, San Bernardino County, California",Filipino,115,88%,2%,115,0.88,0.02,17
06073012800,"Census Tract 128, San Diego County, California",Filipino,115,58%,3%,115,0.58,0.03,20
06085507001,"Census Tract 5070.01, Santa Clara County, California",Korean,115,26%,2%,115,0.26,0.02,22
42029302300,"Census Tract 3023, Chester County, Pennsylvania",Asian Indian,115,97%,4%,115,0.97,0.04,14
34003031200,"Census Tract 312, Bergen County, New Jersey",Korean,115,49%,2%,115,0.49,0.02,13
34017013000,"Census Tract 130, Hudson County, New Jersey",Asian Indian,115,44%,3%,115,0.44,0.03,13
34027045902,"Census Tract 459.02, Morris County, New Jersey",Chinese,115,33%,1%,115,0.33,0.01,13
34029715301,"Census Tract 7153.01, Ocean County, New Jersey",Korean,115,83%,1%,115,0.83,0.01,13
24031700832,"Census Tract 7008.32, Montgomery County, Maryland",Bangladeshi,115,32%,3%,115,0.32,0.03,26
24031702200,"Census Tract 7022, Montgomery County, Maryland",Vietnamese,115,47%,2%,115,0.47,0.02,26
24033801005,"Census Tract 8010.05, Prince George's County, Maryland",Filipino,115,100%,3%,115,1,0.03,26
51107610202,"Census Tract 6102.02, Loudoun County, Virginia",Chinese,115,64%,2%,115,0.64,0.02,26
17031010701,"Census Tract 107.01, Cook County, Illinois",Bhutanese,115,25%,3%,115,0.25,0.03,6
17031040700,"Census Tract 407, Cook County, Illinois",Chinese,115,58%,3%,115,0.58,0.03,6
17031410900,"Census Tract 4109, Cook County, Illinois",Chinese,115,45%,4%,115,0.45,0.04,6
17031740200,"Census Tract 7402, Cook County, Illinois",Filipino,115,46%,2%,115,0.46,0.02,6
17031806202,"Census Tract 8062.02, Cook County, Illinois",Chinese,115,27%,3%,115,0.27,0.03,6
17043841110,"Census Tract 8411.10, DuPage County, Illinois",Asian Indian,115,64%,3%,115,0.64,0.03,6
17043846404,"Census Tract 8464.04, DuPage County, Illinois",Asian Indian,115,41%,2%,115,0.41,0.02,6
17111870702,"Census Tract 8707.02, McHenry County, Illinois",Asian Indian,115,74%,2%,115,0.74,0.02,6
25009252603,"Census Tract 2526.03, Essex County, Massachusetts",Asian Indian,115,77%,4%,115,0.77,0.04,2
25017321500,"Census Tract 3215, Middlesex County, Massachusetts",Asian Indian,115,61%,2%,115,0.61,0.02,2
25025070700,"Census Tract 707, Suffolk County, Massachusetts",Taiwanese,115,49%,4%,115,0.49,0.04,2
26125171000,"Census Tract 1710, Oakland County, Michigan",Filipino,115,100%,3%,115,1,0.03,5
26163520800,"Census Tract 5208, Wayne County, Michigan",Asian Indian,115,78%,7%,115,0.78,0.07,5
27003050819,"Census Tract 508.19, Anoka County, Minnesota",Asian Indian,115,30%,3%,115,0.3,0.03,12
36005022500,"Census Tract 225, Bronx County, New York",Filipino,115,57%,1%,115,0.57,0.01,13
36005024800,"Census Tract 248, Bronx County, New York",Asian Indian,115,34%,4%,115,0.34,0.04,13
36047021500,"Census Tract 215, Kings County, New York",Chinese,115,35%,2%,115,0.35,0.02,13
36059407402,"Census Tract 4074.02, Nassau County, New York",Korean,115,64%,3%,115,0.64,0.03,13
36059413600,"Census Tract 4136, Nassau County, New York",Pakistani,115,34%,2%,115,0.34,0.02,13
36103111202,"Census Tract 1112.02, Suffolk County, New York",Chinese,115,78%,2%,115,0.78,0.02,13
36119007700,"Census Tract 77, Westchester County, New York",Asian Indian,115,39%,2%,115,0.39,0.02,13
53061041304,"Census Tract 413.04, Snohomish County, Washington",Asian Indian,115,32%,4%,115,0.32,0.04,23
48085031003,"Census Tract 310.03, Collin County, Texas",Chinese,115,93%,2%,115,0.93,0.02,4
48085031713,"Census Tract 317.13, Collin County, Texas",Vietnamese,115,51%,3%,115,0.51,0.03,4
48113020500,"Census Tract 205, Dallas County, Texas",Vietnamese,115,38%,2%,115,0.38,0.02,4
48121021723,"Census Tract 217.23, Denton County, Texas",Burmese,115,35%,7%,115,0.35,0.07,4
48201530200,"Census Tract 5302, Harris County, Texas",Asian Indian,115,60%,3%,115,0.6,0.03,8
48201552002,"Census Tract 5520.02, Harris County, Texas",Vietnamese,115,67%,8%,115,0.67,0.08,8
48439113923,"Census Tract 1139.23, Tarrant County, Texas",Vietnamese,115,31%,3%,115,0.31,0.03,4
04013811100,"Census Tract 8111, Maricopa County, Arizona",Chinese,115,48%,5%,115,0.48,0.05,15
49035111305,"Census Tract 1113.05, Salt Lake County, Utah",Chinese,115,61%,3%,115,0.61,0.03,19
49035112001,"Census Tract 1120.01, Salt Lake County, Utah",Korean,115,49%,3%,115,0.49,0.03,19
49035112823,"Census Tract 1128.23, Salt Lake County, Utah",Asian Indian,115,72%,2%,115,0.72,0.02,19
13077170405,"Census Tract 1704.05, Coweta County, Georgia",Asian Indian,115,87%,1%,115,0.87,0.01,1
13089022500,"Census Tract 225, DeKalb County, Georgia",Chinese,115,35%,2%,115,0.35,0.02,1
32003003215,"Census Tract 32.15, Clark County, Nevada",Filipino,115,37%,3%,115,0.37,0.03,10
32003003419,"Census Tract 34.19, Clark County, Nevada",Filipino,115,71%,2%,115,0.71,0.02,10
06037183101,"Census Tract 1831.01, Los Angeles County, California",Filipino,114,40%,3%,114,0.4,0.03,11
06037185310,"Census Tract 1853.10, Los Angeles County, California",Chinese,114,41%,3%,114,0.41,0.03,11
06037601600,"Census Tract 6016, Los Angeles County, California",Filipino,114,72%,3%,114,0.72,0.03,11
06059087106,"Census Tract 871.06, Orange County, California",Vietnamese,114,39%,2%,114,0.39,0.02,11
06059099235,"Census Tract 992.35, Orange County, California",Chinese,114,29%,2%,114,0.29,0.02,11
06065042732,"Census Tract 427.32, Riverside County, California",Filipino,114,41%,2%,114,0.41,0.02,17
06071002028,"Census Tract 20.28, San Bernardino County, California",Japanese,114,35%,2%,114,0.35,0.02,17
06071003804,"Census Tract 38.04, San Bernardino County, California",Chinese,114,78%,2%,114,0.78,0.02,17
06073000300,"Census Tract 3, San Diego County, California",Filipino,114,46%,2%,114,0.46,0.02,20
06073018803,"Census Tract 188.03, San Diego County, California",Chinese,114,41%,2%,114,0.41,0.02,20
06085512509,"Census Tract 5125.09, Santa Clara County, California",Filipino,114,52%,3%,114,0.52,0.03,22
42017105507,"Census Tract 1055.07, Bucks County, Pennsylvania",Asian Indian,114,46%,2%,114,0.46,0.02,14
34005701700,"Census Tract 7017, Burlington County, New Jersey",Chinese,114,72%,3%,114,0.72,0.03,14
34013002400,"Census Tract 24, Essex County, New Jersey",Bangladeshi,114,100%,5%,114,1,0.05,13
34015501500,"Census Tract 5015, Gloucester County, New Jersey",Filipino,114,88%,1%,114,0.88,0.01,14
34025801700,"Census Tract 8017, Monmouth County, New Jersey",Pakistani,114,71%,3%,114,0.71,0.03,13
34027040600,"Census Tract 406, Morris County, New Jersey",Filipino,114,64%,3%,114,0.64,0.03,13
34027041100,"Census Tract 411, Morris County, New Jersey",Pakistani,114,60%,3%,114,0.6,0.03,13
24021751004,"Census Tract 7510.04, Frederick County, Maryland",Asian Indian,114,51%,3%,114,0.51,0.03,26
51013101802,"Census Tract 1018.02, Arlington County, Virginia",Asian Indian,114,21%,2%,114,0.21,0.02,26
51153900702,"Census Tract 9007.02, Prince William County, Virginia",Filipino,114,48%,1%,114,0.48,0.01,26
